Time_Index,natgas_fossil_CA,natgas_fossil_NW,natgas_fossil_SW,natgas_fossil_TX,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,uranium_source,gasoline_fossil_global,jetfuel_fossil_global,diesel_fossil_global,ethane_global,ethane_high
17,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
18,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
19,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
20,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
21,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
22,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
23,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
24,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
25,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
26,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
27,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
28,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
29,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
30,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
31,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
32,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
33,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
34,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
35,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
36,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
37,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
38,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
39,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
40,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
41,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
42,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
43,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
44,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
45,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
46,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
47,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
48,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
49,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
50,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
51,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
52,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
53,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
54,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
55,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
56,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
57,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
58,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
59,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
60,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
61,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
62,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
63,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
64,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
65,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
66,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
67,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
68,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
69,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
70,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
71,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
72,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
73,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
74,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
75,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
76,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
77,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
78,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
79,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
80,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
81,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
82,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
83,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
84,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
85,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
86,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
87,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
88,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
89,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
90,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
91,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
92,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
93,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
94,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
95,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
96,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
97,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
98,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
99,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
100,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
101,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
102,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
103,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
104,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
105,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
106,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
107,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
108,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
109,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
110,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
111,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
112,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
113,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
114,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
115,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
116,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
117,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
118,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
119,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
120,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
121,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
122,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
123,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
124,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
125,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
126,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
127,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
128,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
129,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
130,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
131,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
132,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
133,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
134,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
135,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
136,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
137,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
138,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
139,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
140,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
141,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
142,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
143,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
144,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
145,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
146,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
147,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
148,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
149,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
150,19.47915458,18.18130007,16.02423696,13.32611082,16.58157275,14.13177481,16.18515678,18.03837278,21.07949687,2.490863989,69.57358456,70.56310587,92.81027464,22.54330048,1000000000
